t,feat_mean_5m,feat_min_5m,feat_std_5m,feat_slope_5m,label_next_30min
3048.0,99.82,99.0,0.3848293719100925,-0.0033333333333333335,0
3049.0,99.81666666666666,99.0,0.3875860748790176,-0.0033333333333333335,0
3050.0,99.81333333333333,99.0,0.3902947461233559,-0.0033333333333333335,0
3051.0,99.81,99.0,0.392956378900802,-0.0033333333333333335,0
3052.0,99.80666666666667,99.0,0.39557192271713465,-0.0033333333333333335,0
3053.0,99.80333333333333,99.0,0.3981422858996457,-0.0033333333333333335,0
3054.0,99.8,99.0,0.4006683379762169,-0.0033333333333333335,0
3055.0,99.79666666666667,99.0,0.4031509118776952,-0.0033333333333333335,0
3056.0,99.79333333333334,99.0,0.40559080597934494,-0.0033333333333333335,0
3057.0,99.79,99.0,0.40798878599551786,-0.0033333333333333335,0
3058.0,99.78666666666666,99.0,0.4103455867402287,-0.0033333333333333335,0
3059.0,99.78333333333333,99.0,0.41266191376504935,-0.0033333333333333335,0
3060.0,99.78,99.0,0.4149384448845971,-0.0033333333333333335,0
3061.0,99.77666666666667,99.0,0.41717583159889177,-0.0033333333333333335,0
3062.0,99.77333333333333,99.0,0.4193747004209604,-0.0033333333333333335,0
3063.0,99.77,99.0,0.42153565411727395,-0.0033333333333333335,0
3064.0,99.76666666666667,99.0,0.42365927286789085,-0.0033333333333333335,0
3065.0,99.76333333333334,99.0,0.4257461153525494,-0.0033333333333333335,0
3066.0,99.76,99.0,0.4277967197683813,-0.0033333333333333335,0
3067.0,99.75666666666666,99.0,0.4298116047844124,-0.0033333333333333335,0
3068.0,99.75333333333333,99.0,0.43179127043755894,-0.0033333333333333335,0
3069.0,99.75,99.0,0.4337361989744167,-0.0033333333333333335,0
3070.0,99.74666666666667,99.0,0.4356468556427703,-0.0033333333333333335,0
3071.0,99.74333333333334,99.0,0.4375236894364179,-0.0033333333333333335,0
3072.0,99.74,99.0,0.4393671337966026,-0.0033333333333333335,0
3073.0,99.73666666666666,99.0,0.44117760727307165,-0.0033333333333333335,0
3074.0,99.73333333333333,99.0,0.44295551414753603,-0.0033333333333333335,0
3075.0,99.73,99.0,0.4447012450220796,-0.0033333333333333335,0
3076.0,99.72666666666667,99.0,0.4464151773748643,-0.0033333333333333335,0
3077.0,99.72333333333333,99.0,0.44809767608529266,-0.0033333333333333335,0
3078.0,99.72,99.0,0.44974909393061857,-0.0033333333333333335,0
3079.0,99.71666666666667,99.0,0.45136977205584916,-0.0033333333333333335,0
3080.0,99.71333333333334,99.0,0.4529600404186339,-0.0033333333333333335,0
3081.0,99.71,99.0,0.45452021821071503,-0.0033333333333333335,0
3082.0,99.70666666666666,99.0,0.4560506142573934,-0.0033333333333333335,0
3083.0,99.70333333333333,99.0,0.45755152739635785,-0.0033333333333333335,0
3084.0,99.7,99.0,0.4590232468371274,-0.0033333333333333335,0
3085.0,99.69666666666667,99.0,0.46046605250226774,-0.0033333333333333335,0
3086.0,99.69333333333333,99.0,0.46188021535145696,-0.0033333333333333335,0
3087.0,99.69,99.0,0.4632659976894049,-0.0033333333333333335,0
3088.0,99.68666666666667,99.0,0.4646236534585551,-0.0033333333333333335,0
3089.0,99.68333333333334,99.0,0.46595342851743843,-0.0033333333333333335,0
3090.0,99.68,99.0,0.46725556090548576,-0.0033333333333333335,0
3091.0,99.67666666666666,99.0,0.46853028109505257,-0.0033333333333333335,0
3092.0,99.67333333333333,99.0,0.4697778122313591,-0.0033333333333333335,0
3093.0,99.67,99.0,0.4709983703610019,-0.0033333333333333335,0
3094.0,99.66666666666667,99.0,0.4721921646496491,-0.0033333333333333335,0
3095.0,99.66333333333333,99.0,0.4733593975894926,-0.0033333333333333335,0
3096.0,99.66,99.0,0.47450026519699406,-0.0033333333333333335,0
3097.0,99.65666666666667,99.0,0.475614957201424,-0.0033333333333333335,0
3098.0,99.65333333333334,99.0,0.4767036572246655,-0.0033333333333333335,0
3099.0,99.65,99.0,0.4777665429527216,-0.0033333333333333335,0
3100.0,99.64666666666666,99.0,0.47880378629933834,-0.0033333333333333335,0
3101.0,99.64333333333333,99.0,0.4798155535621313,-0.0033333333333333335,0
3102.0,99.64,99.0,0.4808020055715771,-0.0033333333333333335,0
3103.0,99.63666666666667,99.0,0.48176329783321137,-0.0033333333333333335,0
3104.0,99.63333333333334,99.0,0.4826995806633527,-0.0033333333333333335,0
3105.0,99.63,99.0,0.48361099931865276,-0.0033333333333333335,0
3106.0,99.62666666666667,99.0,0.484497694119755,-0.0033333333333333335,0
3107.0,99.62333333333333,99.0,0.4853598005693279,-0.0033333333333333335,0
3108.0,99.62,99.0,0.48619744946472127,-0.0033333333333333335,0
3109.0,99.61666666666666,99.0,0.487010767005481,-0.0033333333333333335,0
3110.0,99.61333333333333,99.0,0.4877998748959433,-0.0033333333333333335,0
